objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14469407,048678,RUA JOAQUIM PINHEIRO,120,Freguesia (Jacarepaguá)   ,3,RESIDENCIAL,APARTAMENTO,100,125.666666,496681.076666,496681.076666,COMPRA E VENDA,2012,01,6
14469408,048678,RUA JOAQUIM PINHEIRO,120,Freguesia (Jacarepaguá)   ,4,RESIDENCIAL,APARTAMENTO,100,94.5,344823.0575,344823.0575,COMPRA E VENDA,2012,01,9
14469409,048678,RUA JOAQUIM PINHEIRO,120,Freguesia (Jacarepaguá)   ,20,RESIDENCIAL,APARTAMENTO,100,96.45,391400.333,391400.333,COMPRA E VENDA,2012,01,12
14469410,051540,ETR CARIBU,120,Freguesia (Jacarepaguá)   ,2,RESIDENCIAL,APARTAMENTO,100,38.5,121081.925,121081.925,COMPRA E VENDA,2012,01,3
14469411,051540,ETR CARIBU,120,Freguesia (Jacarepaguá)   ,3,RESIDENCIAL,APARTAMENTO,100,43,143132.446666,143132.446666,COMPRA E VENDA,2012,01,10
14469412,055301,TRV CUNHA GALVAO,120,Freguesia (Jacarepaguá)   ,2,RESIDENCIAL,APARTAMENTO,100,60.5,194090.495,194090.495,COMPRA E VENDA,2012,01,11
14469413,216028,RUA IBERE DE ABREU,120,Freguesia (Jacarepaguá)   ,2,RESIDENCIAL,CASA,100,183,567022.54,567022.54,COMPRA E VENDA,2012,01,12
14469414,011619,RUA ANA SILVA,121,Pechincha                 ,4,RESIDENCIAL,APARTAMENTO,100,96.5,343832.3125,343832.3125,COMPRA E VENDA,2012,01,3
14469415,011619,RUA ANA SILVA,121,Pechincha                 ,3,RESIDENCIAL,APARTAMENTO,100,84.333333,319122.03,319122.03,COMPRA E VENDA,2012,01,6
14469416,011619,RUA ANA SILVA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,95,371996.43,371996.43,COMPRA E VENDA,2012,01,9
14469417,016089,ETR CAPENHA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,76,162872.9,162872.9,COMPRA E VENDA,2012,01,2
14469418,016089,ETR CAPENHA,121,Pechincha                 ,6,RESIDENCIAL,APARTAMENTO,88.888333,106.5,260464.396666,280988.111666,COMPRA E VENDA,2012,01,5
14469419,016089,ETR CAPENHA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,91,266689.435,266689.435,COMPRA E VENDA,2012,01,11
14469420,017798,RUA COMEND SIQUEIRA,121,Pechincha                 ,4,RESIDENCIAL,CASA,91.6675,148.5,305324.7675,338407.7825,COMPRA E VENDA,2012,01,1
14469421,018564,RUA MIRATAIA,121,Pechincha                 ,4,RESIDENCIAL,APARTAMENTO,100,84.75,260712.7725,260712.7725,COMPRA E VENDA,2012,01,6
14469422,018564,RUA MIRATAIA,121,Pechincha                 ,3,RESIDENCIAL,APARTAMENTO,100,83.666666,263212.42,263212.42,COMPRA E VENDA,2012,01,9
14469423,020446,RUA MAENCA,121,Pechincha                 ,2,RESIDENCIAL,CASA,100,131,324573.035,324573.035,COMPRA E VENDA,2012,01,6
14469424,020446,RUA MAENCA,121,Pechincha                 ,2,RESIDENCIAL,CASA,100,148.5,368546.24,368546.24,COMPRA E VENDA,2012,01,12
14469425,021774,RUA IMUTA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,75,75.5,158920.83,202062.9,COMPRA E VENDA,2012,01,9
14469426,023044,AVN GEREMARIO DANTAS,121,Pechincha                 ,11,RESIDENCIAL,APARTAMENTO,100,68.545454,197040.395454,197040.395454,COMPRA E VENDA,2012,01,1
14469427,023044,AVN GEREMARIO DANTAS,121,Pechincha                 ,5,RESIDENCIAL,APARTAMENTO,100,61.8,150806.318,150806.318,COMPRA E VENDA,2012,01,4
14469428,023044,AVN GEREMARIO DANTAS,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,56,93705.51,93705.51,COMPRA E VENDA,2012,01,11
14469429,027557,RUA JOSE SILVA,121,Pechincha                 ,2,RESIDENCIAL,CASA,100,119.5,289988.63,289988.63,COMPRA E VENDA,2012,01,1
14469430,031567,RUA MONSEN MARQUES,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,69.5,184358.86,184358.86,COMPRA E VENDA,2012,01,3
14469431,031567,RUA MONSEN MARQUES,121,Pechincha                 ,3,RESIDENCIAL,APARTAMENTO,100,65.666666,213476.943333,213476.943333,COMPRA E VENDA,2012,01,6
14469432,033902,ETR DO PAU FERRO,121,Pechincha                 ,18,RESIDENCIAL,APARTAMENTO,100,66.888888,207285.119444,207285.119444,COMPRA E VENDA,2012,01,3
14469433,033902,ETR DO PAU FERRO,121,Pechincha                 ,7,RESIDENCIAL,APARTAMENTO,100,65.142857,238760.18,238760.18,COMPRA E VENDA,2012,01,10
14469434,021345,ETR MERINGUAVA,122,Taquara                   ,3,RESIDENCIAL,CASA,66.666666,67,89977.156666,121972.96,COMPRA E VENDA,2012,01,2
14469435,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,64.5,181700.53,181700.53,COMPRA E VENDA,2012,01,1
14469436,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,25,RESIDENCIAL,APARTAMENTO,100,60.88,171500.4572,171500.4572,COMPRA E VENDA,2012,01,4
14469437,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,17,RESIDENCIAL,APARTAMENTO,100,63.647058,188113.133529,188113.133529,COMPRA E VENDA,2012,01,7
14469438,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,5,RESIDENCIAL,APARTAMENTO,100,61.8,182654.028,182654.028,COMPRA E VENDA,2012,01,10
14469439,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,2,RESIDENCIAL,CASA,100,55.5,153294.165,153294.165,COMPRA E VENDA,2012,01,5
14469440,036954,ETR DO RIO GRANDE,122,Taquara                   ,37,RESIDENCIAL,APARTAMENTO,100,52.594594,169765.605675,169765.605675,COMPRA E VENDA,2012,01,2
14469441,036954,ETR DO RIO GRANDE,122,Taquara                   ,24,RESIDENCIAL,APARTAMENTO,100,57.416666,182507.47375,182507.47375,COMPRA E VENDA,2012,01,5
14469442,036954,ETR DO RIO GRANDE,122,Taquara                   ,16,RESIDENCIAL,APARTAMENTO,100,52.375,172605.8275,172605.8275,COMPRA E VENDA,2012,01,8
14469443,036954,ETR DO RIO GRANDE,122,Taquara                   ,15,RESIDENCIAL,APARTAMENTO,100,51.866666,177098.415333,177098.415333,COMPRA E VENDA,2012,01,11
14469444,036954,ETR DO RIO GRANDE,122,Taquara                   ,2,RESIDENCIAL,CASA,100,92,256851.19,256851.19,COMPRA E VENDA,2012,01,2
14469445,036954,ETR DO RIO GRANDE,122,Taquara                   ,5,RESIDENCIAL,CASA,100,93.4,269378.052,269378.052,COMPRA E VENDA,2012,01,9
14469446,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,24,RESIDENCIAL,APARTAMENTO,100,51.791666,150071.982916,150071.982916,COMPRA E VENDA,2012,01,5
14469447,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,15,RESIDENCIAL,APARTAMENTO,100,51.4,151916.134,151916.134,COMPRA E VENDA,2012,01,8
14469448,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,7,RESIDENCIAL,APARTAMENTO,100,51.857142,153267.247142,153267.247142,COMPRA E VENDA,2012,01,11
14469449,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,2,RESIDENCIAL,CASA,60,278.5,392940.56,518759.02,COMPRA E VENDA,2012,01,5
14469450,040832,ETR DO TINDIBA,122,Taquara                   ,10,RESIDENCIAL,APARTAMENTO,100,88.3,265742.749,265742.749,COMPRA E VENDA,2012,01,4
14469451,040832,ETR DO TINDIBA,122,Taquara                   ,20,RESIDENCIAL,APARTAMENTO,97.5,72.1,222000.4645,227517.377,COMPRA E VENDA,2012,01,7
14469452,040832,ETR DO TINDIBA,122,Taquara                   ,11,RESIDENCIAL,APARTAMENTO,100,69.90909,195242.888181,195242.888181,COMPRA E VENDA,2012,01,10
14469453,048942,ETR BOIUNA,122,Taquara                   ,2,RESIDENCIAL,CASA,100,224,372455.59,372455.59,COMPRA E VENDA,2012,01,1
14469454,048942,ETR BOIUNA,122,Taquara                   ,3,RESIDENCIAL,CASA,100,152.333333,320839.233333,320839.233333,COMPRA E VENDA,2012,01,7
14469455,049072,AVN DOS MANANCIAIS,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,64,170540.215,170540.215,COMPRA E VENDA,2012,01,3
14469456,049072,AVN DOS MANANCIAIS,122,Taquara                   ,7,RESIDENCIAL,APARTAMENTO,100,62.571428,196000.88,196000.88,COMPRA E VENDA,2012,01,6
14469457,049072,AVN DOS MANANCIAIS,122,Taquara                   ,11,RESIDENCIAL,APARTAMENTO,100,74.818181,212052.342727,212052.342727,COMPRA E VENDA,2012,01,9
14469458,049072,AVN DOS MANANCIAIS,122,Taquara                   ,9,RESIDENCIAL,APARTAMENTO,100,79.888888,257553.207777,257553.207777,COMPRA E VENDA,2012,01,12
14469459,049098,RUA MAPENDI,122,Taquara                   ,8,RESIDENCIAL,APARTAMENTO,100,61.75,198645.34375,198645.34375,COMPRA E VENDA,2012,01,3
14469460,049098,RUA MAPENDI,122,Taquara                   ,13,RESIDENCIAL,APARTAMENTO,100,80.76923,262498.361538,262498.361538,COMPRA E VENDA,2012,01,6
14469461,049106,RUA MARQ DE JACAREPAGUA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,115.5,283761.325,283761.325,COMPRA E VENDA,2012,01,2
14469462,040840,RUA PROF HENRIQUE COSTA,121,Pechincha                 ,14,RESIDENCIAL,APARTAMENTO,100,57.571428,177344.388571,177344.388571,COMPRA E VENDA,2012,01,10
14469463,041079,RUA ALEXANDRE RAMOS,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,75,161351.505,161351.505,COMPRA E VENDA,2012,01,8
14469464,051706,RUA MINIST GABRIEL DE PIZA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,81,267883.055,267883.055,COMPRA E VENDA,2012,01,3
14469465,051706,RUA MINIST GABRIEL DE PIZA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,48,132920.14,132920.14,COMPRA E VENDA,2012,01,6
14469466,051706,RUA MINIST GABRIEL DE PIZA,121,Pechincha                 ,2,RESIDENCIAL,APARTAMENTO,100,64.5,197359.955,197359.955,COMPRA E VENDA,2012,01,12
14469467,103382,RUA PACO DO LUMIAR,121,Pechincha                 ,6,RESIDENCIAL,APARTAMENTO,100,60.5,112959.525,112959.525,COMPRA E VENDA,2012,01,7
14469468,103382,RUA PACO DO LUMIAR,121,Pechincha                 ,13,RESIDENCIAL,APARTAMENTO,100,67.230769,125526.541538,125526.541538,COMPRA E VENDA,2012,01,10
14469469,008490,RUA GAZETA DO RIO,122,Taquara                   ,3,RESIDENCIAL,CASA,100,232.666666,606234.566666,606234.566666,COMPRA E VENDA,2012,01,8
14469470,008532,RUA OPINIAO LIBERAL,122,Taquara                   ,8,RESIDENCIAL,CASA,100,122.125,376716.43,376716.43,COMPRA E VENDA,2012,01,12
14469471,015354,ETR CAFUNDA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,99,292601.11,292601.11,COMPRA E VENDA,2012,01,11
14469472,015354,ETR CAFUNDA,122,Taquara                   ,3,RESIDENCIAL,CASA,100,74.333333,216950.91,216950.91,COMPRA E VENDA,2012,01,2
14469473,015354,ETR CAFUNDA,122,Taquara                   ,2,RESIDENCIAL,CASA,100,179.5,439570.365,439570.365,COMPRA E VENDA,2012,01,9
14469474,021337,RUA ANDRE ROCHA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,75,110.5,183064.855,239486.635,COMPRA E VENDA,2012,01,7
14469475,021345,ETR MERINGUAVA,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,67,165056.983333,165056.983333,COMPRA E VENDA,2012,01,4
14469476,021345,ETR MERINGUAVA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,61.5,174437.55,174437.55,COMPRA E VENDA,2012,01,7
14469477,021493,ETR DO ENGENHO VELHO,122,Taquara                   ,2,RESIDENCIAL,CASA,100,159.5,337540.785,337540.785,COMPRA E VENDA,2012,01,11
14469478,021766,ETR MAL MIGUEL SALAZAR M MORAES,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,59.333333,106646.913333,106646.913333,COMPRA E VENDA,2012,01,4
14469479,021766,ETR MAL MIGUEL SALAZAR M MORAES,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,73.666666,144249.396666,144249.396666,COMPRA E VENDA,2012,01,7
14469480,021766,ETR MAL MIGUEL SALAZAR M MORAES,122,Taquara                   ,4,RESIDENCIAL,APARTAMENTO,100,57.75,98959.0375,98959.0375,COMPRA E VENDA,2012,01,10
14469481,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,22,RESIDENCIAL,APARTAMENTO,100,61,173746.60409,173746.60409,COMPRA E VENDA,2012,01,5
14469482,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,5,RESIDENCIAL,APARTAMENTO,100,69.6,205707.446,205707.446,COMPRA E VENDA,2012,01,8
14469483,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,28,RESIDENCIAL,APARTAMENTO,100,64.75,191372.969285,191372.969285,COMPRA E VENDA,2012,01,11
14469484,036954,ETR DO RIO GRANDE,122,Taquara                   ,26,RESIDENCIAL,APARTAMENTO,100,57.153846,185386.57,185386.57,COMPRA E VENDA,2012,01,1
14469485,036954,ETR DO RIO GRANDE,122,Taquara                   ,33,RESIDENCIAL,APARTAMENTO,100,52.727272,169938.450909,169938.450909,COMPRA E VENDA,2012,01,4
14469486,036954,ETR DO RIO GRANDE,122,Taquara                   ,26,RESIDENCIAL,APARTAMENTO,100,53.115384,174342.884615,174342.884615,COMPRA E VENDA,2012,01,7
14469487,036954,ETR DO RIO GRANDE,122,Taquara                   ,3,RESIDENCIAL,CASA,100,71.333333,227531.963333,227531.963333,COMPRA E VENDA,2012,01,8
14469488,036954,ETR DO RIO GRANDE,122,Taquara                   ,2,RESIDENCIAL,CASA,100,69,209707.63,209707.63,COMPRA E VENDA,2012,01,11
14469489,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,4,RESIDENCIAL,APARTAMENTO,100,51.75,164990.475,164990.475,COMPRA E VENDA,2012,01,9
14469490,036954,ETR DO RIO GRANDE,122,Taquara                   ,6,RESIDENCIAL,CASA,67.46,170,291317.523333,349491.843333,COMPRA E VENDA,2012,01,3
14469491,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,39,RESIDENCIAL,APARTAMENTO,100,51.51282,145112.885897,145112.885897,COMPRA E VENDA,2012,01,4
14469492,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,18,RESIDENCIAL,APARTAMENTO,100,51.944444,150901.060555,150901.060555,COMPRA E VENDA,2012,01,7
14469493,037127,ETR RODRIGUES CALDAS,122,Taquara                   ,4,RESIDENCIAL,APARTAMENTO,100,52,153689.47,153689.47,COMPRA E VENDA,2012,01,10
14469494,040832,ETR DO TINDIBA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,122,356623.65,356623.65,COMPRA E VENDA,2012,01,1
14469495,040832,ETR DO TINDIBA,122,Taquara                   ,20,RESIDENCIAL,APARTAMENTO,100,90.05,283449.888,283449.888,COMPRA E VENDA,2012,01,8
14469496,040832,ETR DO TINDIBA,122,Taquara                   ,24,RESIDENCIAL,APARTAMENTO,100,70.333333,232164.190833,232164.190833,COMPRA E VENDA,2012,01,11
14469497,040832,ETR DO TINDIBA,122,Taquara                   ,2,RESIDENCIAL,CASA,100,126,209680.585,209680.585,COMPRA E VENDA,2012,01,4
14469498,048892,RUA ATITUBA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,67.5,140626.68,140626.68,COMPRA E VENDA,2012,01,5
14469499,048892,RUA ATITUBA,122,Taquara                   ,2,RESIDENCIAL,CASA,100,87.5,276765.095,276765.095,COMPRA E VENDA,2012,01,9
14469500,048942,ETR BOIUNA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,90,162047.81,162047.81,COMPRA E VENDA,2012,01,8
14469501,049072,AVN DOS MANANCIAIS,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,120,328326.47,328326.47,COMPRA E VENDA,2012,01,2
14469502,049072,AVN DOS MANANCIAIS,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,63,188516.1,188516.1,COMPRA E VENDA,2012,01,5
14469503,049072,AVN DOS MANANCIAIS,122,Taquara                   ,9,RESIDENCIAL,APARTAMENTO,100,91.111111,303727.592222,303727.592222,COMPRA E VENDA,2012,01,8
14469504,049098,RUA MAPENDI,122,Taquara                   ,8,RESIDENCIAL,APARTAMENTO,100,67,209261.465,209261.465,COMPRA E VENDA,2012,01,2
14469505,049098,RUA MAPENDI,122,Taquara                   ,8,RESIDENCIAL,APARTAMENTO,100,72.75,241954.595,241954.595,COMPRA E VENDA,2012,01,9
14469506,049098,RUA MAPENDI,122,Taquara                   ,9,RESIDENCIAL,APARTAMENTO,100,75.888888,253997.243333,253997.243333,COMPRA E VENDA,2012,01,12
14469507,049106,RUA MARQ DE JACAREPAGUA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,59,152336.465,152336.465,COMPRA E VENDA,2012,01,6
14469508,049114,RUA IRIQUITIA,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,79,233947.103333,233947.103333,COMPRA E VENDA,2012,01,7
14469509,049122,RUA CAVIANA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,64,151264.345,151264.345,COMPRA E VENDA,2012,01,2
14469510,049239,ETR DA SOCA,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,62.666666,211508.113333,211508.113333,COMPRA E VENDA,2012,01,11
14469511,049288,RUA APIACAS,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,76,157874.65,157874.65,COMPRA E VENDA,2012,01,3
14469512,049296,ETR SANTA EFIGENIA,122,Taquara                   ,11,RESIDENCIAL,APARTAMENTO,100,63.090909,177728.640909,177728.640909,COMPRA E VENDA,2012,01,4
14469513,049304,ETR CURUMAU,122,Taquara                   ,2,RESIDENCIAL,CASA,75,107,222591.475,296788.635,COMPRA E VENDA,2012,01,8
14469514,052209,RUA PAJURA,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,67.333333,209066.553333,209066.553333,COMPRA E VENDA,2012,01,1
14469515,052209,RUA PAJURA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,54.5,163894.6,163894.6,COMPRA E VENDA,2012,01,11
14469516,056598,RUA CACU,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,63,202381.58,202381.58,COMPRA E VENDA,2012,01,4
14469517,056598,RUA CACU,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,63,212334.77,212334.77,COMPRA E VENDA,2012,01,7
14469518,100834,RUA DOUTOR FRANCISCO FONSECA TELES,122,Taquara                   ,2,RESIDENCIAL,CASA,50,516,735227.27,1470454.535,COMPRA E VENDA,2012,01,4
14469519,049106,RUA MARQ DE JACAREPAGUA,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,104.333333,335037.85,335037.85,COMPRA E VENDA,2012,01,9
14469520,049106,RUA MARQ DE JACAREPAGUA,122,Taquara                   ,3,RESIDENCIAL,APARTAMENTO,100,70.666666,219608.423333,219608.423333,COMPRA E VENDA,2012,01,12
14469521,049197,RUA JACIRU,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,89.5,214774.67,214774.67,COMPRA E VENDA,2012,01,7
14469522,049239,ETR DA SOCA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,51.5,165671.4,165671.4,COMPRA E VENDA,2012,01,2
14469523,049239,ETR DA SOCA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,55,180885.85,180885.85,COMPRA E VENDA,2012,01,5
14469524,049239,ETR DA SOCA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,51,172131.59,172131.59,COMPRA E VENDA,2012,01,8
14469525,049288,RUA APIACAS,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,109,226425.49,226425.49,COMPRA E VENDA,2012,01,2
14469526,049296,ETR SANTA EFIGENIA,122,Taquara                   ,2,RESIDENCIAL,APARTAMENTO,100,74,208459.815,208459.815,COMPRA E VENDA,2012,01,3
